p1,p2,type,counter,target,player1_bas,player1_tgt,player1_prz,player2_bas,player2_tgt,player2_prz
2406,25299,groupCompetitiveTime,Walk_Km,42.00,57.53,75.00,160.00,6.33,9.00,300.00
2406,25299,groupCompetitiveTime,green leaves,1500.00,2060.27,2700.00,140.00,157.53,210.00,300.00
2406,25299,groupCooperative,Bike_Km,200.00,140.80,190.00,240.00,4.74,7.00,240.00
2406,25299,groupCooperative,Walk_Km,84.00,57.53,75.00,240.00,6.33,9.00,240.00
2406,25299,groupCooperative,green leaves,3000.00,2060.27,2700.00,210.00,157.53,210.00,210.00
2406,25385,groupCompetitiveTime,Bike_Km,98.00,140.80,190.00,140.00,0.00,5.00,100.00
2406,25385,groupCompetitiveTime,Walk_Km,65.00,57.53,75.00,170.00,41.74,55.00,270.00
2406,25385,groupCompetitiveTime,green leaves,2000.00,2060.27,2700.00,140.00,864.20,1200.00,300.00
2406,25385,groupCooperative,Bike_Km,200.00,140.80,190.00,210.00,0.00,5.00,210.00
2406,25385,groupCooperative,Walk_Km,130.00,57.53,75.00,230.00,41.74,55.00,230.00
2406,25385,groupCooperative,green leaves,3900.00,2060.27,2700.00,210.00,864.20,1200.00,210.00
24060,24103,groupCompetitiveTime,Bike_Km,27.00,0.00,5.00,100.00,37.30,49.00,140.00
24060,24103,groupCompetitiveTime,Walk_Km,45.00,27.34,36.00,240.00,40.01,53.00,170.00
24060,24103,groupCompetitiveTime,green leaves,1100.00,621.67,810.00,300.00,976.40,1300.00,180.00
24060,24103,groupCooperative,Bike_Km,54.00,0.00,5.00,180.00,37.30,49.00,180.00
24060,24103,groupCooperative,Walk_Km,89.00,27.34,36.00,230.00,40.01,53.00,230.00
24060,24103,groupCooperative,green leaves,2200.00,621.67,810.00,210.00,976.40,1300.00,210.00
24060,24133,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24133,groupCompetitiveTime,Walk_Km,19.00,27.34,36.00,160.00,0.00,1.00,100.00
24060,24133,groupCompetitiveTime,green leaves,430.00,621.67,810.00,140.00,4.00,50.00,270.00
24060,24133,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24133,groupCooperative,Walk_Km,37.00,27.34,36.00,190.00,0.00,1.00,190.00
24060,24133,groupCooperative,green leaves,860.00,621.67,810.00,240.00,4.00,50.00,240.00
24060,24170,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24170,groupCompetitiveTime,Walk_Km,20.00,27.34,36.00,160.00,2.26,3.00,270.00
24060,24170,groupCompetitiveTime,green leaves,500.00,621.67,810.00,140.00,134.27,180.00,270.00
24060,24170,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24170,groupCooperative,Walk_Km,39.00,27.34,36.00,190.00,2.26,3.00,190.00
24060,24170,groupCooperative,green leaves,990.00,621.67,810.00,210.00,134.27,180.00,210.00
24060,24206,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24206,groupCompetitiveTime,Walk_Km,29.00,27.34,36.00,160.00,15.74,21.00,270.00
24060,24206,groupCompetitiveTime,green leaves,630.00,621.67,810.00,140.00,344.40,450.00,270.00
24060,24206,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24206,groupCooperative,Walk_Km,57.00,27.34,36.00,190.00,15.74,21.00,190.00
24060,24206,groupCooperative,green leaves,1300.00,621.67,810.00,210.00,344.40,450.00,210.00
24060,24232,groupCompetitiveTime,Bike_Km,12.00,0.00,5.00,100.00,13.23,18.00,140.00
24060,24232,groupCompetitiveTime,Walk_Km,23.00,27.34,36.00,160.00,7.57,10.00,270.00
24060,24232,groupCompetitiveTime,green leaves,660.00,621.67,810.00,170.00,391.40,510.00,270.00
24060,24232,groupCooperative,Bike_Km,23.00,0.00,5.00,180.00,13.23,18.00,180.00
24060,24232,groupCooperative,Walk_Km,46.00,27.34,36.00,190.00,7.57,10.00,190.00
24060,24232,groupCooperative,green leaves,1400.00,621.67,810.00,210.00,391.40,510.00,210.00
24060,24279,groupCompetitiveTime,Bike_Km,19.00,0.00,5.00,100.00,24.59,32.00,140.00
24060,24279,groupCompetitiveTime,Walk_Km,30.00,27.34,36.00,160.00,18.04,24.00,270.00
24060,24279,groupCompetitiveTime,green leaves,790.00,621.67,810.00,190.00,579.73,760.00,210.00
24060,24279,groupCooperative,Bike_Km,37.00,0.00,5.00,180.00,24.59,32.00,180.00
24060,24279,groupCooperative,Walk_Km,60.00,27.34,36.00,190.00,18.04,24.00,190.00
24060,24279,groupCooperative,green leaves,1600.00,621.67,810.00,210.00,579.73,760.00,210.00
24060,24288,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24288,groupCompetitiveTime,Walk_Km,19.00,27.34,36.00,160.00,0.00,1.00,100.00
24060,24288,groupCompetitiveTime,green leaves,430.00,621.67,810.00,140.00,0.00,50.00,100.00
24060,24288,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24288,groupCooperative,Walk_Km,37.00,27.34,36.00,190.00,0.00,1.00,190.00
24060,24288,groupCooperative,green leaves,860.00,621.67,810.00,210.00,0.00,50.00,210.00
24060,24335,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24335,groupCompetitiveTime,Walk_Km,31.00,27.34,36.00,170.00,19.26,26.00,270.00
24060,24335,groupCompetitiveTime,green leaves,710.00,621.67,810.00,180.00,461.60,610.00,270.00
24060,24335,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24335,groupCooperative,Walk_Km,62.00,27.34,36.00,230.00,19.26,26.00,230.00
24060,24335,groupCooperative,green leaves,1500.00,621.67,810.00,210.00,461.60,610.00,210.00
24060,24336,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24336,groupCompetitiveTime,Walk_Km,47.00,27.34,36.00,270.00,44.14,58.00,190.00
24060,24336,groupCompetitiveTime,green leaves,960.00,621.67,810.00,270.00,805.87,1100.00,150.00
24060,24336,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24336,groupCooperative,Walk_Km,94.00,27.34,36.00,230.00,44.14,58.00,230.00
24060,24336,groupCooperative,green leaves,2000.00,621.67,810.00,210.00,805.87,1100.00,210.00
24060,24349,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24349,groupCompetitiveTime,Walk_Km,24.00,27.34,36.00,160.00,8.98,12.00,270.00
24060,24349,groupCompetitiveTime,green leaves,540.00,621.67,810.00,140.00,202.13,270.00,270.00
24060,24349,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24349,groupCooperative,Walk_Km,48.00,27.34,36.00,230.00,8.98,12.00,230.00
24060,24349,groupCooperative,green leaves,1100.00,621.67,810.00,210.00,202.13,270.00,210.00
24060,24439,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24439,groupCompetitiveTime,Walk_Km,19.00,27.34,36.00,160.00,0.00,1.00,100.00
24060,24439,groupCompetitiveTime,green leaves,430.00,621.67,810.00,140.00,0.00,50.00,100.00
24060,24439,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24439,groupCooperative,Walk_Km,37.00,27.34,36.00,190.00,0.00,1.00,190.00
24060,24439,groupCooperative,green leaves,860.00,621.67,810.00,210.00,0.00,50.00,210.00
24060,24465,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24465,groupCompetitiveTime,Walk_Km,42.00,27.34,36.00,240.00,35.48,47.00,170.00
24060,24465,groupCompetitiveTime,green leaves,830.00,621.67,810.00,210.00,643.93,840.00,160.00
24060,24465,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24465,groupCooperative,Walk_Km,83.00,27.34,36.00,230.00,35.48,47.00,230.00
24060,24465,groupCooperative,green leaves,1700.00,621.67,810.00,210.00,643.93,840.00,210.00
24060,24471,groupCompetitiveTime,Bike_Km,21.00,0.00,5.00,100.00,27.34,36.00,140.00
24060,24471,groupCompetitiveTime,Walk_Km,38.00,27.34,36.00,190.00,29.38,39.00,180.00
24060,24471,groupCompetitiveTime,green leaves,1400.00,621.67,810.00,300.00,1455.73,1900.00,140.00
24060,24471,groupCooperative,Bike_Km,41.00,0.00,5.00,180.00,27.34,36.00,180.00
24060,24471,groupCooperative,Walk_Km,75.00,27.34,36.00,190.00,29.38,39.00,190.00
24060,24471,groupCooperative,green leaves,2800.00,621.67,810.00,250.00,1455.73,1900.00,250.00
24060,24476,groupCompetitiveTime,Bike_Km,13.00,0.00,5.00,100.00,15.37,20.00,140.00
24060,24476,groupCompetitiveTime,Walk_Km,41.00,27.34,36.00,240.00,34.01,45.00,180.00
24060,24476,groupCompetitiveTime,green leaves,1100.00,621.67,810.00,300.00,857.67,1200.00,190.00
24060,24476,groupCooperative,Bike_Km,25.00,0.00,5.00,210.00,15.37,20.00,210.00
24060,24476,groupCooperative,Walk_Km,81.00,27.34,36.00,190.00,34.01,45.00,190.00
24060,24476,groupCooperative,green leaves,2100.00,621.67,810.00,210.00,857.67,1200.00,210.00
24060,24486,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24486,groupCompetitiveTime,Walk_Km,25.00,27.34,36.00,160.00,10.53,14.00,240.00
24060,24486,groupCompetitiveTime,green leaves,900.00,621.67,810.00,270.00,751.87,980.00,150.00
24060,24486,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24486,groupCooperative,Walk_Km,50.00,27.34,36.00,190.00,10.53,14.00,190.00
24060,24486,groupCooperative,green leaves,1800.00,621.67,810.00,210.00,751.87,980.00,210.00
24060,24516,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24516,groupCompetitiveTime,Walk_Km,20.00,27.34,36.00,160.00,1.56,3.00,270.00
24060,24516,groupCompetitiveTime,green leaves,460.00,621.67,810.00,140.00,81.67,110.00,270.00
24060,24516,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24516,groupCooperative,Walk_Km,39.00,27.34,36.00,240.00,1.56,3.00,240.00
24060,24516,groupCooperative,green leaves,920.00,621.67,810.00,210.00,81.67,110.00,210.00
24060,24530,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24530,groupCompetitiveTime,Walk_Km,60.00,27.34,36.00,270.00,64.12,84.00,160.00
24060,24530,groupCompetitiveTime,green leaves,960.00,621.67,810.00,270.00,803.67,1100.00,150.00
24060,24530,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24530,groupCooperative,Walk_Km,120.00,27.34,36.00,230.00,64.12,84.00,230.00
24060,24530,groupCooperative,green leaves,2000.00,621.67,810.00,210.00,803.67,1100.00,210.00
24060,24537,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24537,groupCompetitiveTime,Walk_Km,19.00,27.34,36.00,160.00,0.00,1.00,100.00
24060,24537,groupCompetitiveTime,green leaves,430.00,621.67,810.00,140.00,0.00,50.00,100.00
24060,24537,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24537,groupCooperative,Walk_Km,37.00,27.34,36.00,190.00,0.00,1.00,190.00
24060,24537,groupCooperative,green leaves,860.00,621.67,810.00,210.00,0.00,50.00,210.00
24060,24553,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24553,groupCompetitiveTime,Walk_Km,19.00,27.34,36.00,160.00,0.00,1.00,100.00
24060,24553,groupCompetitiveTime,green leaves,430.00,621.67,810.00,140.00,0.00,50.00,100.00
24060,24553,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24553,groupCooperative,Walk_Km,37.00,27.34,36.00,190.00,0.00,1.00,190.00
24060,24553,groupCooperative,green leaves,860.00,621.67,810.00,210.00,0.00,50.00,210.00
24060,24587,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24587,groupCompetitiveTime,Walk_Km,42.00,27.34,36.00,240.00,35.44,47.00,170.00
24060,24587,groupCompetitiveTime,green leaves,790.00,621.67,810.00,190.00,584.60,760.00,210.00
24060,24587,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24587,groupCooperative,Walk_Km,83.00,27.34,36.00,230.00,35.44,47.00,230.00
24060,24587,groupCooperative,green leaves,1600.00,621.67,810.00,210.00,584.60,760.00,210.00
24060,24599,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24599,groupCompetitiveTime,Walk_Km,27.00,27.34,36.00,160.00,13.10,18.00,270.00
24060,24599,groupCompetitiveTime,green leaves,580.00,621.67,810.00,140.00,267.60,350.00,270.00
24060,24599,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24599,groupCooperative,Walk_Km,54.00,27.34,36.00,190.00,13.10,18.00,190.00
24060,24599,groupCooperative,green leaves,1200.00,621.67,810.00,210.00,267.60,350.00,210.00
24060,24650,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24650,groupCompetitiveTime,Walk_Km,27.00,27.34,36.00,160.00,13.32,18.00,270.00
24060,24650,groupCompetitiveTime,green leaves,560.00,621.67,810.00,140.00,232.80,310.00,270.00
24060,24650,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24650,groupCooperative,Walk_Km,54.00,27.34,36.00,190.00,13.32,18.00,190.00
24060,24650,groupCooperative,green leaves,1200.00,621.67,810.00,210.00,232.80,310.00,210.00
24060,24673,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24673,groupCompetitiveTime,Walk_Km,20.00,27.34,36.00,160.00,2.96,4.00,270.00
24060,24673,groupCompetitiveTime,green leaves,570.00,621.67,810.00,140.00,253.53,330.00,270.00
24060,24673,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24673,groupCooperative,Walk_Km,40.00,27.34,36.00,190.00,2.96,4.00,190.00
24060,24673,groupCooperative,green leaves,1200.00,621.67,810.00,210.00,253.53,330.00,210.00
24060,24683,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24683,groupCompetitiveTime,Walk_Km,19.00,27.34,36.00,160.00,0.00,1.00,100.00
24060,24683,groupCompetitiveTime,green leaves,430.00,621.67,810.00,140.00,0.00,50.00,100.00
24060,24683,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24683,groupCooperative,Walk_Km,37.00,27.34,36.00,190.00,0.00,1.00,190.00
24060,24683,groupCooperative,green leaves,860.00,621.67,810.00,210.00,0.00,50.00,210.00
24060,24819,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24819,groupCompetitiveTime,Walk_Km,32.00,27.34,36.00,170.00,21.10,28.00,270.00
24060,24819,groupCompetitiveTime,green leaves,780.00,621.67,810.00,190.00,564.20,740.00,210.00
24060,24819,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24819,groupCooperative,Walk_Km,64.00,27.34,36.00,230.00,21.10,28.00,230.00
24060,24819,groupCooperative,green leaves,1600.00,621.67,810.00,210.00,564.20,740.00,210.00
24060,24861,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24861,groupCompetitiveTime,Walk_Km,27.00,27.34,36.00,160.00,13.78,18.00,270.00
24060,24861,groupCompetitiveTime,green leaves,820.00,621.67,810.00,210.00,637.40,830.00,190.00
24060,24861,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24861,groupCooperative,Walk_Km,54.00,27.34,36.00,190.00,13.78,18.00,190.00
24060,24861,groupCooperative,green leaves,1700.00,621.67,810.00,210.00,637.40,830.00,210.00
24060,24881,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24881,groupCompetitiveTime,Walk_Km,43.00,27.34,36.00,240.00,37.12,49.00,170.00
24060,24881,groupCompetitiveTime,green leaves,790.00,621.67,810.00,190.00,581.33,760.00,210.00
24060,24881,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,24881,groupCooperative,Walk_Km,85.00,27.34,36.00,230.00,37.12,49.00,230.00
24060,24881,groupCooperative,green leaves,1600.00,621.67,810.00,210.00,581.33,760.00,210.00
24060,25299,groupCompetitiveTime,Bike_Km,6.00,0.00,5.00,100.00,4.74,7.00,160.00
24060,25299,groupCompetitiveTime,Walk_Km,23.00,27.34,36.00,160.00,6.33,9.00,270.00
24060,25299,groupCompetitiveTime,green leaves,510.00,621.67,810.00,140.00,157.53,210.00,270.00
24060,25299,groupCooperative,Bike_Km,12.00,0.00,5.00,240.00,4.74,7.00,240.00
24060,25299,groupCooperative,Walk_Km,45.00,27.34,36.00,240.00,6.33,9.00,240.00
24060,25299,groupCooperative,green leaves,1100.00,621.67,810.00,210.00,157.53,210.00,210.00
24060,25385,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,25385,groupCompetitiveTime,Walk_Km,46.00,27.34,36.00,270.00,41.74,55.00,200.00
24060,25385,groupCompetitiveTime,green leaves,1100.00,621.67,810.00,300.00,864.20,1200.00,190.00
24060,25385,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24060,25385,groupCooperative,Walk_Km,91.00,27.34,36.00,230.00,41.74,55.00,230.00
24060,25385,groupCooperative,green leaves,2100.00,621.67,810.00,210.00,864.20,1200.00,210.00
24103,24133,groupCompetitiveTime,Bike_Km,27.00,37.30,49.00,140.00,0.00,5.00,100.00
24103,24133,groupCompetitiveTime,Walk_Km,27.00,40.01,53.00,160.00,0.00,1.00,100.00
24103,24133,groupCompetitiveTime,green leaves,680.00,976.40,1300.00,140.00,4.00,50.00,300.00
24103,24133,groupCooperative,Bike_Km,54.00,37.30,49.00,180.00,0.00,5.00,180.00
24103,24133,groupCooperative,Walk_Km,54.00,40.01,53.00,230.00,0.00,1.00,230.00
24103,24133,groupCooperative,green leaves,1400.00,976.40,1300.00,240.00,4.00,50.00,240.00
24103,24170,groupCompetitiveTime,Bike_Km,27.00,37.30,49.00,140.00,0.00,5.00,100.00
24103,24170,groupCompetitiveTime,Walk_Km,28.00,40.01,53.00,160.00,2.26,3.00,300.00
24103,24170,groupCompetitiveTime,green leaves,740.00,976.40,1300.00,140.00,134.27,180.00,300.00
24103,24170,groupCooperative,Bike_Km,54.00,37.30,49.00,180.00,0.00,5.00,180.00
24103,24170,groupCooperative,Walk_Km,56.00,40.01,53.00,230.00,2.26,3.00,230.00
24103,24170,groupCooperative,green leaves,1500.00,976.40,1300.00,210.00,134.27,180.00,210.00
24103,24206,groupCompetitiveTime,Bike_Km,27.00,37.30,49.00,140.00,0.00,5.00,100.00
24103,24206,groupCompetitiveTime,Walk_Km,37.00,40.01,53.00,160.00,15.74,21.00,270.00
24103,24206,groupCompetitiveTime,green leaves,880.00,976.40,1300.00,140.00,344.40,450.00,300.00
24103,24206,groupCooperative,Bike_Km,54.00,37.30,49.00,180.00,0.00,5.00,180.00
24103,24206,groupCooperative,Walk_Km,74.00,40.01,53.00,230.00,15.74,21.00,230.00
24103,24206,groupCooperative,green leaves,1800.00,976.40,1300.00,210.00,344.40,450.00,210.00
24103,24232,groupCompetitiveTime,Bike_Km,34.00,37.30,49.00,140.00,13.23,18.00,270.00
24103,24232,groupCompetitiveTime,Walk_Km,32.00,40.01,53.00,160.00,7.57,10.00,300.00
24103,24232,groupCompetitiveTime,green leaves,910.00,976.40,1300.00,140.00,391.40,510.00,270.00
24103,24232,groupCooperative,Bike_Km,67.00,37.30,49.00,180.00,13.23,18.00,180.00
24103,24232,groupCooperative,Walk_Km,63.00,40.01,53.00,230.00,7.57,10.00,230.00
24103,24232,groupCooperative,green leaves,1900.00,976.40,1300.00,210.00,391.40,510.00,210.00
24103,24279,groupCompetitiveTime,Bike_Km,41.00,37.30,49.00,140.00,24.59,32.00,270.00
24103,24279,groupCompetitiveTime,Walk_Km,39.00,40.01,53.00,160.00,18.04,24.00,270.00
24103,24279,groupCompetitiveTime,green leaves,1100.00,976.40,1300.00,180.00,579.73,760.00,300.00
24103,24279,groupCooperative,Bike_Km,81.00,37.30,49.00,180.00,24.59,32.00,180.00
24103,24279,groupCooperative,Walk_Km,77.00,40.01,53.00,230.00,18.04,24.00,230.00
24103,24279,groupCooperative,green leaves,2100.00,976.40,1300.00,210.00,579.73,760.00,210.00
24103,24288,groupCompetitiveTime,Bike_Km,27.00,37.30,49.00,140.00,0.00,5.00,100.00
24103,24288,groupCompetitiveTime,Walk_Km,27.00,40.01,53.00,160.00,0.00,1.00,100.00
24103,24288,groupCompetitiveTime,green leaves,680.00,976.40,1300.00,140.00,0.00,50.00,100.00
24103,24288,groupCooperative,Bike_Km,54.00,37.30,49.00,180.00,0.00,5.00,180.00
24103,24288,groupCooperative,Walk_Km,54.00,40.01,53.00,230.00,0.00,1.00,230.00
24103,24288,groupCooperative,green leaves,1400.00,976.40,1300.00,210.00,0.00,50.00,210.00
24103,24335,groupCompetitiveTime,Bike_Km,27.00,37.30,49.00,140.00,0.00,5.00,100.00
24103,24335,groupCompetitiveTime,Walk_Km,40.00,40.01,53.00,160.00,19.26,26.00,270.00
24103,24335,groupCompetitiveTime,green leaves,960.00,976.40,1300.00,140.00,461.60,610.00,270.00
24103,24335,groupCooperative,Bike_Km,54.00,37.30,49.00,180.00,0.00,5.00,180.00
24103,24335,groupCooperative,Walk_Km,79.00,40.01,53.00,230.00,19.26,26.00,230.00
24103,24335,groupCooperative,green leaves,2000.00,976.40,1300.00,210.00,461.60,610.00,210.00
24103,24336,groupCompetitiveTime,Bike_Km,27.00,37.30,49.00,140.00,0.00,5.00,100.00
24103,24336,groupCompetitiveTime,Walk_Km,56.00,40.01,53.00,230.00,44.14,58.00,210.00
24103,24336,groupCompetitiveTime,green leaves,1200.00,976.40,1300.00,190.00,805.87,1100.00,270.00
24103,24336,groupCooperative,Bike_Km,54.00,37.30,49.00,180.00,0.00,5.00,180.00
24103,24336,groupCooperative,Walk_Km,120.00,40.01,53.00,230.00,44.14,58.00,230.00
24103,24336,groupCooperative,green leaves,2400.00,976.40,1300.00,210.00,805.87,1100.00,210.00
24103,24349,groupCompetitiveTime,Bike_Km,27.00,37.30,49.00,140.00,0.00,5.00,100.00
24103,24349,groupCompetitiveTime,Walk_Km,33.00,40.01,53.00,160.00,8.98,12.00,300.00
24103,24349,groupCompetitiveTime,green leaves,790.00,976.40,1300.00,140.00,202.13,270.00,300.00
24103,24349,groupCooperative,Bike_Km,54.00,37.30,49.00,180.00,0.00,5.00,180.00
24103,24349,groupCooperative,Walk_Km,65.00,40.01,53.00,230.00,8.98,12.00,230.00
24103,24349,groupCooperative,green leaves,1600.00,976.40,1300.00,210.00,202.13,270.00,210.00
24103,24439,groupCompetitiveTime,Bike_Km,27.00,37.30,49.00,140.00,0.00,5.00,100.00
24103,24439,groupCompetitiveTime,Walk_Km,27.00,40.01,53.00,160.00,0.00,1.00,100.00
24103,24439,groupCompetitiveTime,green leaves,680.00,976.40,1300.00,140.00,0.00,50.00,100.00
24103,24439,groupCooperative,Bike_Km,54.00,37.30,49.00,180.00,0.00,5.00,180.00
24103,24439,groupCooperative,Walk_Km,54.00,40.01,53.00,230.00,0.00,1.00,230.00
24103,24439,groupCooperative,green leaves,1400.00,976.40,1300.00,210.00,0.00,50.00,210.00
24103,24465,groupCompetitiveTime,Bike_Km,27.00,37.30,49.00,140.00,0.00,5.00,100.00
24103,24465,groupCompetitiveTime,Walk_Km,50.00,40.01,53.00,210.00,35.48,47.00,270.00
24103,24465,groupCompetitiveTime,green leaves,1100.00,976.40,1300.00,180.00,643.93,840.00,270.00
24103,24465,groupCooperative,Bike_Km,54.00,37.30,49.00,180.00,0.00,5.00,180.00
24103,24465,groupCooperative,Walk_Km,100.00,40.01,53.00,230.00,35.48,47.00,230.00
24103,24465,groupCooperative,green leaves,2200.00,976.40,1300.00,210.00,643.93,840.00,210.00
24103,24471,groupCompetitiveTime,Bike_Km,43.00,37.30,49.00,150.00,27.34,36.00,270.00
24103,24471,groupCompetitiveTime,Walk_Km,46.00,40.01,53.00,200.00,29.38,39.00,270.00
24103,24471,groupCompetitiveTime,green leaves,1600.00,976.40,1300.00,300.00,1455.73,1900.00,170.00
24103,24471,groupCooperative,Bike_Km,85.00,37.30,49.00,180.00,27.34,36.00,180.00
24103,24471,groupCooperative,Walk_Km,92.00,40.01,53.00,230.00,29.38,39.00,230.00
24103,24471,groupCooperative,green leaves,3200.00,976.40,1300.00,250.00,1455.73,1900.00,250.00
24103,24476,groupCompetitiveTime,Bike_Km,35.00,37.30,49.00,140.00,15.37,20.00,270.00
24103,24476,groupCompetitiveTime,Walk_Km,49.00,40.01,53.00,210.00,34.01,45.00,270.00
24103,24476,groupCompetitiveTime,green leaves,1300.00,976.40,1300.00,210.00,857.67,1200.00,270.00
24103,24476,groupCooperative,Bike_Km,69.00,37.30,49.00,210.00,15.37,20.00,210.00
24103,24476,groupCooperative,Walk_Km,98.00,40.01,53.00,230.00,34.01,45.00,230.00
24103,24476,groupCooperative,green leaves,2500.00,976.40,1300.00,210.00,857.67,1200.00,210.00
24103,24486,groupCompetitiveTime,Bike_Km,27.00,37.30,49.00,140.00,0.00,5.00,100.00
24103,24486,groupCompetitiveTime,Walk_Km,34.00,40.01,53.00,160.00,10.53,14.00,270.00
24103,24486,groupCompetitiveTime,green leaves,1200.00,976.40,1300.00,190.00,751.87,980.00,270.00
24103,24486,groupCooperative,Bike_Km,54.00,37.30,49.00,180.00,0.00,5.00,180.00
24103,24486,groupCooperative,Walk_Km,67.00,40.01,53.00,230.00,10.53,14.00,230.00
24103,24486,groupCooperative,green leaves,2300.00,976.40,1300.00,210.00,751.87,980.00,210.00
24103,24516,groupCompetitiveTime,Bike_Km,27.00,37.30,49.00,140.00,0.00,5.00,100.00
24103,24516,groupCompetitiveTime,Walk_Km,28.00,40.01,53.00,160.00,1.56,3.00,300.00
24103,24516,groupCompetitiveTime,green leaves,710.00,976.40,1300.00,140.00,81.67,110.00,300.00
24103,24516,groupCooperative,Bike_Km,54.00,37.30,49.00,180.00,0.00,5.00,180.00
24103,24516,groupCooperative,Walk_Km,56.00,40.01,53.00,240.00,1.56,3.00,240.00
24103,24516,groupCooperative,green leaves,1500.00,976.40,1300.00,210.00,81.67,110.00,210.00
24103,24530,groupCompetitiveTime,Bike_Km,27.00,37.30,49.00,140.00,0.00,5.00,100.00
24103,24530,groupCompetitiveTime,Walk_Km,69.00,40.01,53.00,300.00,64.12,84.00,190.00
24103,24530,groupCompetitiveTime,green leaves,1200.00,976.40,1300.00,190.00,803.67,1100.00,270.00
24103,24530,groupCooperative,Bike_Km,54.00,37.30,49.00,180.00,0.00,5.00,180.00
24103,24530,groupCooperative,Walk_Km,140.00,40.01,53.00,230.00,64.12,84.00,230.00
